,focus_actor,release_date,title,popularity,revenue,vote_average,vote_count,genre_name,age_at_release
16,Steve Buscemi,2002-06-28,Mr. Deeds,18.121404000000002,171269535.0,5.6,644.0,Comedy,45.0
17,Steve Buscemi,2002-08-07,Spy Kids 2: The Island of Lost Dreams,24.085144,119723358.0,5.3,521.0,Action,45.0
18,Steve Buscemi,2004-04-02,Home on the Range,19.625972,103951461.0,5.7,389.0,Animation,47.0
19,Steve Buscemi,2005-07-20,The Island,37.68056,162949164.0,6.5,1770.0,Action,48.0
20,Steve Buscemi,2005-09-13,Romance & Cigarettes,4.056774,2945242.0,6.0,33.0,Comedy,48.0
21,Steve Buscemi,2006-05-16,"Paris, je t'aime",10.573191,4857367.0,6.8,207.0,Drama,49.0
22,Steve Buscemi,2006-07-21,Monster House,36.368839,140175006.0,6.3,874.0,Animation,49.0
23,Steve Buscemi,2006-12-15,Charlotte's Web,14.132582999999999,144000000.0,5.8,288.0,Comedy,49.0
24,Steve Buscemi,2007-03-16,I Think I Love My Wife,4.536745,13196245.0,5.0,55.0,Comedy,50.0
25,Steve Buscemi,2009-06-10,Saint John of Las Vegas,2.559806,111731.0,5.9,18.0,Comedy,52.0
26,Steve Buscemi,2009-07-21,G-Force,26.710397999999998,292817841.0,5.1,510.0,Fantasy,52.0
27,Steve Buscemi,2009-09-11,Youth in Revolt,13.462544,0.0,5.9,319.0,Drama,52.0
28,Steve Buscemi,2009-11-13,The Messenger,8.432400999999999,1521261.0,7.1,119.0,Drama,52.0
29,Steve Buscemi,2010-06-24,Grown Ups,38.864027,271430189.0,6.0,1705.0,Comedy,53.0
30,Steve Buscemi,2012-09-20,Hotel Transylvania,56.257411,358375603.0,6.8,2566.0,Animation,55.0
31,Steve Buscemi,2013-03-14,The Incredible Burt Wonderstone,26.9385,27437881.0,5.3,724.0,Comedy,56.0
32,Steve Buscemi,2013-06-20,Monsters University,89.186492,743559607.0,7.0,3528.0,Animation,56.0
33,Steve Buscemi,2013-07-11,Grown Ups 2,45.589568,246984278.0,5.8,1155.0,Comedy,56.0
34,Steve Buscemi,2013-07-18,Khumba,6.459787,27187375.0,5.8,72.0,Animation,56.0
35,Steve Buscemi,2015-09-21,Hotel Transylvania 2,61.692197,473226958.0,6.7,1497.0,Animation,58.0
36,Steve Buscemi,2015-12-11,The Ridiculous 6,19.694695,0.0,4.9,388.0,Comedy,58.0
0,Nicolas Cage,1984-12-14,The Cotton Club,8.59075,25928721.0,6.6,68.0,Music,20.0
1,Nicolas Cage,1986-10-05,Peggy Sue Got Married,12.243886999999999,41382841.0,5.9,136.0,Comedy,22.0
2,Nicolas Cage,1995-04-21,Kiss of Death,6.908939999999999,0.0,5.7,81.0,Action,31.0
3,Nicolas Cage,1995-10-27,Leaving Las Vegas,22.030517,49800000.0,7.1,360.0,Drama,31.0
4,Nicolas Cage,1996-06-06,The Rock,51.469576,335062621.0,6.9,1456.0,Action,32.0
5,Nicolas Cage,1997-06-01,Con Air,45.154631,224012234.0,6.5,1270.0,Action,33.0
6,Nicolas Cage,1997-06-27,Face/Off,46.075037,245676146.0,6.8,1583.0,Action,33.0
7,Nicolas Cage,1998-04-10,City of Angels,21.272734,198685114.0,6.4,529.0,Drama,34.0
8,Nicolas Cage,1998-08-07,Snake Eyes,20.790703,103891409.0,5.8,327.0,Crime,34.0
9,Nicolas Cage,1999-02-26,8MM,25.580272,96618699.0,6.1,474.0,Thriller,35.0
10,Nicolas Cage,1999-10-22,Bringing Out the Dead,15.560918,0.0,6.6,225.0,Drama,35.0
11,Nicolas Cage,2000-06-09,Gone in Sixty Seconds,52.995628,237202299.0,6.1,1485.0,Action,36.0
12,Nicolas Cage,2000-12-12,The Family Man,19.705489,0.0,6.5,521.0,Comedy,36.0
13,Nicolas Cage,2001-08-17,Captain Corelli's Mandolin,9.061866,62112895.0,5.5,145.0,Drama,37.0
14,Nicolas Cage,2002-06-14,Windtalkers,18.714197,77628265.0,5.8,341.0,Drama,38.0
15,Nicolas Cage,2002-12-06,Adaptation.,26.441669,32801173.0,7.3,638.0,Comedy,38.0
16,Nicolas Cage,2004-11-19,National Treasure,58.849256000000004,347451894.0,6.4,1926.0,Adventure,40.0
17,Nicolas Cage,2005-09-16,Lord of War,34.828241,24127895.0,7.0,1335.0,Crime,41.0
18,Nicolas Cage,2005-10-20,The Weather Man,14.031376999999999,12482775.0,6.0,289.0,Comedy,41.0
19,Nicolas Cage,2006-07-27,The Ant Bully,20.239061,55181129.0,5.5,366.0,Fantasy,42.0
20,Nicolas Cage,2006-08-09,World Trade Center,24.697533,162945894.0,5.9,447.0,Drama,42.0
21,Nicolas Cage,2007-02-16,Ghost Rider,46.834703999999995,228738393.0,5.2,1712.0,Thriller,43.0
22,Nicolas Cage,2008-08-21,Bangkok Dangerous,14.813057,42487390.0,5.0,332.0,Action,44.0
23,Nicolas Cage,2009-03-19,Knowing,32.693093,155446362.0,5.9,1486.0,Action,45.0
24,Nicolas Cage,2009-07-21,G-Force,26.710397999999998,292817841.0,5.1,510.0,Fantasy,45.0
25,Nicolas Cage,2009-09-11,The Bad Lieutenant: Port of Call - New Orleans,17.339852,10589102.0,6.0,326.0,Drama,45.0
26,Nicolas Cage,2009-10-15,Astro Boy,24.857079000000002,44091067.0,6.1,409.0,Animation,45.0
27,Nicolas Cage,2010-03-22,Kick-Ass,45.054936,96188903.0,7.1,4645.0,Action,46.0
28,Nicolas Cage,2010-07-13,The Sorcerer's Apprentice,35.580815,215283742.0,5.8,1470.0,Fantasy,46.0
29,Nicolas Cage,2011-02-24,Drive Angry,30.387148,28931401.0,5.3,600.0,Fantasy,47.0
30,Nicolas Cage,2011-12-10,Ghost Rider: Spirit of Vengeance,48.622278,149217355.0,4.7,1135.0,Action,47.0
31,Nicolas Cage,2012-05-17,Stolen,16.830184,2106557.0,5.1,344.0,Action,48.0
32,Nicolas Cage,2013-03-20,The Croods,64.18332099999999,585178928.0,6.8,2399.0,Adventure,49.0
33,Nicolas Cage,2013-07-18,The Frozen Ground,28.060471999999997,5496951.0,6.1,465.0,Thriller,49.0
34,Nicolas Cage,2014-04-11,Joe,22.987897,2365467.0,6.5,338.0,Drama,50.0
35,Nicolas Cage,2014-10-03,Left Behind,33.452469,19682924.0,3.7,392.0,Thriller,50.0
36,Nicolas Cage,2014-12-04,Dying of the Light,10.480089999999999,0.0,4.5,118.0,Thriller,50.0
0,Brad Pitt,1991-08-18,Johnny Suede,1.354816,0.0,4.7,13.0,Comedy,28.0
1,Brad Pitt,1993-09-09,True Romance,35.268557,12281551.0,7.5,749.0,Action,30.0
2,Brad Pitt,1994-11-11,Interview with the Vampire,50.163785,223664608.0,7.2,1516.0,Horror,31.0
3,Brad Pitt,1994-12-16,Legends of the Fall,26.95272700000001,160638883.0,7.2,619.0,Adventure,31.0
4,Brad Pitt,1995-09-22,Se7en,79.579532,327311859.0,8.1,5765.0,Crime,32.0
5,Brad Pitt,1996-10-18,Sleepers,16.245068,165615285.0,7.3,715.0,Crime,33.0
6,Brad Pitt,1997-03-12,The Devil's Own,15.350451000000001,140807547.0,5.9,290.0,Crime,34.0
7,Brad Pitt,1997-09-12,Seven Years in Tibet,16.92991,131457682.0,7.0,630.0,Adventure,34.0
8,Brad Pitt,1998-11-12,Meet Joe Black,36.069611,142940100.0,6.9,1147.0,Fantasy,35.0
9,Brad Pitt,1999-09-30,Being John Malkovich,27.546914,22863596.0,7.3,1101.0,Fantasy,36.0
10,Brad Pitt,1999-10-15,Fight Club,146.75739099999996,100853753.0,8.3,9413.0,Drama,36.0
11,Brad Pitt,2000-09-01,Snatch,53.595686,83557872.0,7.7,2912.0,Thriller,37.0
12,Brad Pitt,2001-03-01,The Mexican,21.021809,147845033.0,5.8,441.0,Action,38.0
13,Brad Pitt,2001-11-18,Spy Game,27.166757,143049560.0,6.8,579.0,Action,38.0
14,Brad Pitt,2001-12-07,Ocean's Eleven,60.929352,450717150.0,7.2,3783.0,Thriller,38.0
15,Brad Pitt,2002-12-30,Confessions of a Dangerous Mind,18.165957000000002,33013805.0,6.6,275.0,Comedy,39.0
16,Brad Pitt,2003-07-02,Sinbad: Legend of the Seven Seas,18.815442,26288320.0,6.6,372.0,Family,40.0
17,Brad Pitt,2004-05-13,Troy,66.803149,497409852.0,6.9,2759.0,Adventure,41.0
18,Brad Pitt,2004-12-09,Ocean's Twelve,76.840712,362744280.0,6.4,2124.0,Thriller,41.0
19,Brad Pitt,2005-06-07,Mr. & Mrs. Smith,44.635452,478207520.0,6.5,2965.0,Action,42.0
20,Brad Pitt,2006-09-08,Babel,25.785925,135330182.0,6.9,1055.0,Drama,43.0
21,Brad Pitt,2007-06-07,Ocean's Thirteen,42.069993,311312624.0,6.5,1999.0,Crime,44.0
22,Brad Pitt,2007-09-02,The Assassination of Jesse James by the Coward Robert Ford,35.53352,14711793.0,7.0,776.0,Action,44.0
23,Brad Pitt,2008-09-05,Burn After Reading,31.941346999999997,163720069.0,6.5,1222.0,Comedy,45.0
24,Brad Pitt,2008-11-24,The Curious Case of Benjamin Button,60.269279000000004,333932083.0,7.3,3292.0,Fantasy,45.0
25,Brad Pitt,2009-08-18,Inglourious Basterds,72.595961,319131050.0,7.9,6430.0,Drama,46.0
26,Brad Pitt,2010-10-28,Megamind,68.757242,321887208.0,6.7,1918.0,Animation,47.0
27,Brad Pitt,2011-05-18,The Tree of Life,43.862456,54674226.0,6.5,987.0,Drama,48.0
28,Brad Pitt,2011-09-22,Moneyball,46.180421,110206216.0,7.0,1381.0,Drama,48.0
29,Brad Pitt,2011-11-17,Happy Feet Two,17.7735,150406466.0,5.8,373.0,Animation,48.0
30,Brad Pitt,2012-09-20,Killing Them Softly,24.612603,37930465.0,5.8,742.0,Crime,49.0
31,Brad Pitt,2013-06-20,World War Z,81.834855,531865000.0,6.7,5560.0,Action,50.0
32,Brad Pitt,2013-10-18,12 Years a Slave,95.9229,187000000.0,7.9,3674.0,Drama,50.0
33,Brad Pitt,2013-10-25,The Counselor,35.022028999999996,71009334.0,5.0,712.0,Thriller,50.0
34,Brad Pitt,2014-10-15,Fury,139.575085,211817906.0,7.4,3946.0,War,51.0
35,Brad Pitt,2015-11-12,By the Sea,11.267676,3727746.0,5.4,156.0,Drama,52.0
36,Brad Pitt,2015-12-11,The Big Short,57.518471999999996,133346506.0,7.3,2607.0,Comedy,52.0
0,Alec Baldwin,1988-02-29,Beetlejuice,58.553213,73326666.0,7.1,1444.0,Fantasy,30.0
1,Alec Baldwin,1988-12-21,Talk Radio,4.541908,3468572.0,6.7,46.0,Drama,30.0
2,Alec Baldwin,1990-03-02,The Hunt for Red October,46.212154999999996,199200000.0,7.2,957.0,Action,32.0
3,Alec Baldwin,1992-09-15,Glengarry Glen Ross,13.939054,10725228.0,7.5,323.0,Crime,34.0
4,Alec Baldwin,1994-07-01,The Shadow,8.178203,48063435.0,5.4,138.0,Adventure,36.0
5,Alec Baldwin,1996-02-02,The Juror,3.9373519999999997,0.0,5.5,89.0,Drama,38.0
6,Alec Baldwin,1996-12-20,Ghosts of Mississippi,8.102925,0.0,6.2,40.0,History,38.0
7,Alec Baldwin,1997-09-06,The Edge,20.632673,43312294.0,6.7,349.0,Action,39.0
8,Alec Baldwin,1998-04-03,Mercury Rising,18.877795000000006,0.0,6.0,368.0,Action,40.0
9,Alec Baldwin,1999-08-16,Outside Providence,2.627232,7292175.0,5.6,30.0,Romance,41.0
10,Alec Baldwin,2000-07-26,Thomas and the Magic Railroad,1.916351,0.0,4.6,8.0,Animation,42.0
11,Alec Baldwin,2001-05-21,Pearl Harbor,34.20669,449220945.0,6.6,1791.0,History,43.0
12,Alec Baldwin,2001-07-02,Final Fantasy: The Spirits Within,26.074907999999997,85131830.0,5.9,433.0,Adventure,43.0
13,Alec Baldwin,2001-07-04,Cats & Dogs,18.735024,93375151.0,5.0,352.0,Comedy,43.0
14,Alec Baldwin,2001-10-05,The Royal Tenenbaums,24.13081,71441250.0,7.4,1286.0,Comedy,43.0
15,Alec Baldwin,2003-01-17,The Cooler,9.976428,0.0,6.7,89.0,Drama,45.0
16,Alec Baldwin,2003-11-21,The Cat in the Hat,18.251129000000002,0.0,4.9,366.0,Comedy,45.0
17,Alec Baldwin,2004-01-16,Along Came Polly,33.238296000000005,171963386.0,5.8,773.0,Comedy,46.0
18,Alec Baldwin,2004-09-24,The Last Shot,6.7698,0.0,5.9,15.0,Action,46.0
19,Alec Baldwin,2004-11-14,The SpongeBob SquarePants Movie,27.870755,140161792.0,6.7,574.0,Animation,46.0
20,Alec Baldwin,2004-12-17,The Aviator,45.616098,102000000.0,7.0,1489.0,Drama,46.0
21,Alec Baldwin,2005-10-06,Elizabethtown,22.894898,52034889.0,6.1,327.0,Comedy,47.0
22,Alec Baldwin,2005-12-21,Fun with Dick and Jane,25.159167999999998,202026112.0,5.9,627.0,Comedy,47.0
23,Alec Baldwin,2006-10-05,The Departed,63.429157,289847354.0,7.9,4339.0,Drama,48.0
24,Alec Baldwin,2006-10-27,Running with Scissors,4.770194999999998,6754898.0,5.8,78.0,Drama,48.0
25,Alec Baldwin,2007-04-30,Brooklyn Rules,4.090382,458232.0,5.8,18.0,Drama,49.0
26,Alec Baldwin,2008-09-19,My Best Friend's Girl,17.145287,36620508.0,5.4,220.0,Romance,50.0
27,Alec Baldwin,2008-10-30,Madagascar: Escape 2 Africa,44.141021,603900354.0,6.2,1810.0,Family,50.0
28,Alec Baldwin,2009-06-26,My Sister's Keeper,24.09152000000001,95714875.0,7.1,598.0,Drama,51.0
29,Alec Baldwin,2009-12-23,It's Complicated,16.479851,219103655.0,6.2,360.0,Comedy,51.0
30,Alec Baldwin,2012-04-20,To Rome with Love,15.013385999999999,73244881.0,5.6,546.0,Romance,54.0
31,Alec Baldwin,2012-06-13,Rock of Ages,23.515938000000002,59418613.0,6.0,385.0,Comedy,54.0
32,Alec Baldwin,2012-11-21,Rise of the Guardians,61.788035,306941670.0,7.1,1922.0,Fantasy,54.0
33,Alec Baldwin,2013-07-25,Blue Jasmine,34.694216,99206215.0,7.0,1098.0,Comedy,55.0
34,Alec Baldwin,2014-12-05,Still Alice,35.307577,43884652.0,7.5,1104.0,Drama,56.0
35,Alec Baldwin,2015-05-27,Aloha,29.652535999999998,26250020.0,5.2,692.0,Drama,57.0
36,Alec Baldwin,2015-11-12,Concussion,35.120736,50363790.0,7.0,823.0,Drama,57.0
0,Owen Wilson,1996-02-21,Bottle Rocket,11.700578,560069.0,6.8,281.0,Comedy,28.0
1,Owen Wilson,1997-04-11,Anaconda,27.684779,136885767.0,4.7,610.0,Adventure,29.0
2,Owen Wilson,1998-07-01,Armageddon,58.485967,553799566.0,6.4,2482.0,Action,30.0
3,Owen Wilson,1999-02-13,Breakfast of Champions,2.695896,0.0,5.2,28.0,Comedy,31.0
4,Owen Wilson,1999-07-23,The Haunting,19.375768,91188905.0,5.2,369.0,Horror,31.0
5,Owen Wilson,2000-05-26,Shanghai Noon,25.400935,56932305.0,6.2,735.0,Adventure,32.0
6,Owen Wilson,2000-10-06,Meet the Parents,29.97224000000001,330444045.0,6.6,1698.0,Comedy,32.0
7,Owen Wilson,2001-09-28,Zoolander,38.0958,60780981.0,6.1,1337.0,Comedy,33.0
8,Owen Wilson,2001-10-05,The Royal Tenenbaums,24.13081,71441250.0,7.4,1286.0,Comedy,33.0
9,Owen Wilson,2001-11-17,Behind Enemy Lines,24.012985999999998,91753202.0,6.0,457.0,Action,33.0
10,Owen Wilson,2002-10-31,I Spy,13.267631,33561137.0,5.2,269.0,Action,34.0
11,Owen Wilson,2003-02-06,Shanghai Knights,16.251204,88323487.0,6.0,692.0,Action,35.0
12,Owen Wilson,2004-01-30,The Big Bounce,6.397387999999999,6808550.0,5.0,76.0,Comedy,36.0
13,Owen Wilson,2004-03-05,Starsky & Hutch,28.848841999999998,170268750.0,5.6,644.0,Comedy,36.0
14,Owen Wilson,2004-12-10,The Life Aquatic with Steve Zissou,25.237969,34808403.0,7.1,775.0,Adventure,36.0
15,Owen Wilson,2004-12-22,Meet the Fockers,32.829538,516642939.0,6.1,1373.0,Comedy,36.0
16,Owen Wilson,2005-08-03,The Wendell Baker Story,1.265683,0.0,5.2,16.0,Comedy,37.0
17,Owen Wilson,2006-06-08,Cars,82.643036,461983149.0,6.6,3877.0,Animation,38.0
18,Owen Wilson,2006-07-14,"You, Me and Dupree",18.600367000000002,130431368.0,5.4,407.0,Comedy,38.0
19,Owen Wilson,2008-03-20,Drillbit Taylor,15.055732,0.0,5.5,275.0,Comedy,40.0
20,Owen Wilson,2008-12-25,Marley & Me,30.951203000000003,244082376.0,6.9,1343.0,Comedy,40.0
21,Owen Wilson,2009-05-20,Night at the Museum: Battle of the Smithsonian,81.781591,413106170.0,5.9,1971.0,Adventure,41.0
22,Owen Wilson,2009-10-23,Fantastic Mr. Fox,41.258956,46471023.0,7.5,1176.0,Adventure,41.0
23,Owen Wilson,2010-06-04,Marmaduke,12.256219999999999,83761844.0,5.0,149.0,Family,42.0
24,Owen Wilson,2010-12-17,How Do You Know,11.137655,48668907.0,4.9,223.0,Comedy,42.0
25,Owen Wilson,2010-12-21,Little Fockers,32.389353,310650585.0,5.4,1060.0,Comedy,42.0
26,Owen Wilson,2011-02-25,Hall Pass,27.115890000000004,83160734.0,5.4,611.0,Comedy,43.0
27,Owen Wilson,2011-05-11,Midnight in Paris,43.753585,151119219.0,7.4,1990.0,Fantasy,43.0
28,Owen Wilson,2011-06-11,Cars 2,49.98659,559852396.0,5.8,2033.0,Animation,43.0
29,Owen Wilson,2011-10-13,The Big Year,9.419725999999999,7448385.0,5.6,248.0,Comedy,43.0
30,Owen Wilson,2013-06-07,The Internship,1.551497,44000000.0,6.1,1658.0,Comedy,45.0
31,Owen Wilson,2013-10-30,Free Birds,14.414937,110000000.0,5.7,254.0,Animation,45.0
32,Owen Wilson,2014-12-17,Night at the Museum: Secret of the Tomb,115.597753,349424282.0,6.1,1851.0,Adventure,46.0
33,Owen Wilson,2014-12-25,Inherent Vice,45.742217,11110975.0,6.5,833.0,Comedy,46.0
34,Owen Wilson,2015-08-26,No Escape,38.006982,54418872.0,6.7,777.0,Action,47.0
35,Owen Wilson,2016-02-06,Zoolander 2,37.253774,55969000.0,4.7,797.0,Comedy,48.0
0,Johnny Depp,1984-11-14,A Nightmare on Elm Street,38.204158,25504513.0,7.2,1180.0,Horror,21.0
1,Johnny Depp,1986-12-18,Platoon,49.802914,138530565.0,7.5,1205.0,Drama,23.0
2,Johnny Depp,1990-12-05,Edward Scissorhands,47.51363,53000000.0,7.5,3601.0,Fantasy,27.0
3,Johnny Depp,1993-12-17,What's Eating Gilbert Grape,33.282794,30000000.0,7.5,919.0,Romance,30.0
4,Johnny Depp,1994-09-27,Ed Wood,24.548633,5887457.0,7.3,630.0,Comedy,31.0
5,Johnny Depp,1994-10-01,Don Juan DeMarco,8.870614,22200000.0,6.2,183.0,Romance,31.0
6,Johnny Depp,1997-02-27,Donnie Brasco,40.370442,41954997.0,7.4,1147.0,Crime,34.0
7,Johnny Depp,1998-05-22,Fear and Loathing in Las Vegas,44.511363,10680275.0,7.2,1301.0,Adventure,35.0
8,Johnny Depp,1999-08-24,The Ninth Gate,30.359164,58401898.0,6.3,756.0,Horror,36.0
9,Johnny Depp,1999-08-26,The Astronaut's Wife,20.697556,19598588.0,5.4,254.0,Drama,36.0
10,Johnny Depp,2000-12-14,Chocolat,28.727731,152500343.0,6.8,951.0,Comedy,37.0
11,Johnny Depp,2001-04-04,Blow,28.350528999999998,83282296.0,7.4,1317.0,Crime,38.0
12,Johnny Depp,2001-10-19,From Hell,26.134678,74558115.0,6.6,741.0,Horror,38.0
13,Johnny Depp,2003-07-09,Pirates of the Caribbean: The Curse of the Black Pearl,271.972889,655011224.0,7.5,6985.0,Adventure,40.0
14,Johnny Depp,2003-09-11,Once Upon a Time in Mexico,27.55564600000001,98185582.0,6.2,594.0,Action,40.0
15,Johnny Depp,2004-03-12,Secret Window,32.908414,92913171.0,6.4,972.0,Thriller,41.0
16,Johnny Depp,2004-09-16,The Libertine,7.588597,0.0,5.9,128.0,Drama,41.0
17,Johnny Depp,2004-10-17,Finding Neverland,34.160447999999995,116766556.0,7.2,1223.0,Drama,41.0
18,Johnny Depp,2005-07-13,Charlie and the Chocolate Factory,53.90559200000001,474968763.0,6.7,3624.0,Adventure,42.0
19,Johnny Depp,2005-09-09,Corpse Bride,43.571612,117195061.0,7.2,1894.0,Romance,42.0
20,Johnny Depp,2006-06-20,Pirates of the Caribbean: Dead Man's Chest,145.84737900000005,1065659812.0,7.0,5246.0,Adventure,43.0
21,Johnny Depp,2007-05-19,Pirates of the Caribbean: At World's End,139.082615,961000000.0,6.9,4500.0,Adventure,44.0
22,Johnny Depp,2009-07-01,Public Enemies,33.691694,214104620.0,6.5,1344.0,History,46.0
23,Johnny Depp,2009-10-01,The Imaginarium of Doctor Parnassus,37.181019,64352607.0,6.3,869.0,Adventure,46.0
24,Johnny Depp,2010-03-03,Alice in Wonderland,78.530105,1025491110.0,6.4,4645.0,Family,47.0
25,Johnny Depp,2010-12-08,The Tourist,41.426678,278731369.0,6.0,1699.0,Action,47.0
26,Johnny Depp,2011-03-02,Rango,29.913529999999998,245724603.0,6.6,2051.0,Animation,48.0
27,Johnny Depp,2011-05-14,Pirates of the Caribbean: On Stranger Tides,135.413856,1045713802.0,6.4,4948.0,Adventure,48.0
28,Johnny Depp,2012-05-08,Dark Shadows,50.306728,245527149.0,5.7,2320.0,Comedy,49.0
29,Johnny Depp,2013-07-03,The Lone Ranger,49.046956,89289910.0,5.9,2311.0,Action,50.0
30,Johnny Depp,2014-04-16,Transcendence,58.991388,103039258.0,5.9,2295.0,Thriller,51.0
31,Johnny Depp,2014-09-19,Tusk,15.754614000000002,1826705.0,5.1,366.0,Comedy,51.0
32,Johnny Depp,2014-12-25,Into the Woods,65.90160999999999,212902372.0,5.6,1652.0,Fantasy,51.0
33,Johnny Depp,2015-01-21,Mortdecai,52.417528999999995,30418560.0,5.4,1055.0,Comedy,52.0
34,Johnny Depp,2015-09-04,Black Mass,46.049902,98837872.0,6.3,1242.0,Crime,52.0
35,Johnny Depp,2016-05-25,Alice Through the Looking Glass,56.268916000000004,299370084.0,6.5,1725.0,Fantasy,53.0
0,Susan Sarandon,1974-12-01,The Front Page,4.117968,0.0,6.9,68.0,Romance,28.0
1,Susan Sarandon,1992-08-21,Light Sleeper,6.063868,0.0,5.7,15.0,Drama,46.0
2,Susan Sarandon,1994-07-20,The Client,17.746719,117615211.0,6.4,278.0,Drama,48.0
3,Susan Sarandon,1994-12-21,Little Women,16.418639000000002,0.0,7.0,215.0,Drama,48.0
4,Susan Sarandon,1995-12-29,Dead Man Walking,15.864927999999999,39363635.0,7.3,337.0,Drama,49.0
5,Susan Sarandon,1998-05-21,Illuminata,0.11131300000000001,0.0,6.3,7.0,Drama,52.0
6,Susan Sarandon,1998-12-25,Stepmom,16.368282999999998,0.0,6.9,277.0,Drama,52.0
7,Susan Sarandon,1999-11-12,Anywhere But Here,8.976738000000003,18653615.0,5.9,66.0,Drama,53.0
8,Susan Sarandon,2000-09-14,Rugrats in Paris: The Movie,4.5902769999999995,103.0,6.0,100.0,Adventure,54.0
9,Susan Sarandon,2001-07-04,Cats & Dogs,18.735024,93375151.0,5.0,352.0,Comedy,55.0
10,Susan Sarandon,2002-09-09,Moonlight Mile,8.982335,10011050.0,6.5,52.0,Romance,56.0
11,Susan Sarandon,2002-09-13,Igby Goes Down,2.062087,4777465.0,6.5,95.0,Comedy,56.0
12,Susan Sarandon,2002-09-20,The Banger Sisters,6.015354,0.0,5.5,62.0,Comedy,56.0
13,Susan Sarandon,2004-10-15,Shall We Dance?,14.231898999999999,170128460.0,5.9,297.0,Drama,58.0
14,Susan Sarandon,2004-10-22,Alfie,15.219263,13395939.0,5.6,248.0,Comedy,58.0
15,Susan Sarandon,2005-09-13,Romance & Cigarettes,4.056774,2945242.0,6.0,33.0,Comedy,59.0
16,Susan Sarandon,2005-10-06,Elizabethtown,22.894898,52034889.0,6.1,327.0,Comedy,59.0
17,Susan Sarandon,2007-08-31,In the Valley of Elah,15.676123,29541790.0,6.6,261.0,History,61.0
18,Susan Sarandon,2007-11-20,Enchanted,29.21998,340487652.0,6.6,1449.0,Comedy,61.0
19,Susan Sarandon,2008-05-09,Speed Racer,17.060695000000006,93945766.0,5.7,354.0,Action,62.0
20,Susan Sarandon,2009-01-17,The Greatest,6.903186,0.0,6.2,34.0,Drama,63.0
21,Susan Sarandon,2009-09-07,Solitary Man,7.497306,5024782.0,5.8,84.0,Comedy,63.0
22,Susan Sarandon,2009-12-26,The Lovely Bones,29.257137,93525586.0,6.6,1065.0,Fantasy,63.0
23,Susan Sarandon,2010-09-02,Wall Street: Money Never Sleeps,23.25645,134748021.0,5.8,493.0,Drama,64.0
24,Susan Sarandon,2011-09-13,"Jeff, Who Lives at Home",10.409155,4417580.0,6.1,217.0,Drama,65.0
25,Susan Sarandon,2012-06-14,That's My Boy,21.723897,58058367.0,5.5,453.0,Comedy,66.0
26,Susan Sarandon,2012-08-16,Robot & Frank,23.419061,3325038.0,6.8,450.0,Science Fiction,66.0
27,Susan Sarandon,2012-09-14,Arbitrage,16.40512,35485056.0,6.1,294.0,Drama,66.0
28,Susan Sarandon,2013-02-21,Snitch,30.556134999999998,42930462.0,5.8,1138.0,Thriller,67.0
29,Susan Sarandon,2013-04-25,The Big Wedding,18.843320000000002,21819348.0,5.7,414.0,Comedy,67.0
30,Susan Sarandon,2014-06-15,The Past Is a Grotesque Animal,0.394575,0.0,5.5,2.0,Documentary,68.0
31,Susan Sarandon,2014-07-02,Tammy,21.657563,100525432.0,5.0,500.0,Comedy,68.0
32,Susan Sarandon,2014-08-05,The Calling,5.759493,0.0,5.6,88.0,Thriller,68.0
0,Bill Murray,1980-07-25,Caddyshack,15.929648,39846344.0,6.6,365.0,Comedy,30.0
1,Bill Murray,1981-06-25,Stripes,10.892398,85300000.0,6.5,249.0,Action,31.0
2,Bill Murray,1982-12-16,Tootsie,20.818567,177200000.0,6.9,421.0,Comedy,32.0
3,Bill Murray,1986-12-19,Little Shop of Horrors,12.113235000000001,38748395.0,6.6,384.0,Horror,36.0
4,Bill Murray,1988-11-22,Scrooged,21.620317,60328000.0,6.7,390.0,Fantasy,38.0
5,Bill Murray,1993-02-11,Groundhog Day,52.744331,70906973.0,7.4,2301.0,Romance,43.0
6,Bill Murray,1994-09-27,Ed Wood,24.548633,5887457.0,7.3,630.0,Comedy,44.0
7,Bill Murray,1996-07-04,Kingpin,17.329269,25023434.0,6.7,244.0,Comedy,46.0
8,Bill Murray,1996-11-15,Space Jam,36.125715,250200000.0,6.5,1288.0,Animation,46.0
9,Bill Murray,1997-11-14,The Man Who Knew Too Little,6.397042,13801755.0,6.5,125.0,Comedy,47.0
10,Bill Murray,1998-03-20,Wild Things,25.041992,67200000.0,6.3,444.0,Crime,48.0
11,Bill Murray,1998-09-17,Rushmore,18.289303,17096053.0,7.5,676.0,Comedy,48.0
